Year,Day,Hour,Solar_Wm2,Rain_mm,Wind_ms.1,Tair_C,Tsoil_C,D_kPa
2012,91,21,0,0,4.479028913,8.744913142,5.289445657,0.678867875
2012,91,22,0,0,4.783565616,8.131519018,5.289445657,0.635513028
2012,91,23,0,0,5.141488111,7.661519018,4.889445657,0.599699489
2012,92,0,0,0,5.213108478,6.919796057,4.219445657,0.553264066
2012,92,1,0,0,5.291880573,6.369796057,3.519445657,0.515608151
2012,92,2,0,0,5.370856542,6.049887252,3.279445657,0.487212559
2012,92,3,0,0,5.100401945,5.469887252,2.559445657,0.461472384
2012,92,4,0,0,4.863332191,4.683173719,1.849445657,0.43072832
2012,92,5,0,0,4.662552949,4.103173719,1.219445657,0.407843395
2012,92,6,0,0,5.03120264,4.367805208,0.619445657,0.44059422
2012,92,7,151.8,0,5.493750995,5.317805208,0.029445657,0.495950776
2012,92,8,346.65,0,6.014914796,7.011874154,0.029445657,0.584029383
2012,92,9,526.27,0,6.582674229,8.121874154,0.029445657,0.657886634
2012,92,10,667.75,0,7.19850679,11.29677423,0.169445657,0.846387314
2012,92,11,766.29,0,7.833677297,12.40677423,0.549445657,0.942883459
2012,92,12,781.08,0,8.176166583,13.75087599,1.159445657,1.071731874
2012,92,13,755.96,0,8.739485111,14.52087599,1.159445657,1.167719996
2012,92,14,701.09,0,9.488250629,14.78525819,1.899445657,1.226563152
2012,92,15,583.01,0,9.446861913,14.29525819,3.909445657,1.194011777
2012,92,16,427.31,0,9.442801491,13.78978612,5.159445657,1.161756005
2012,92,17,246.1,0,9.488018761,13.29978612,5.759445657,1.132117147
2012,92,18,86.138,0,7.729068508,9.929080514,5.399445657,0.834889586
2012,92,19,0,0,6.084315902,7.599080514,4.689445657,0.638682132
2012,92,20,0,0,4.634058696,4.454913142,4.689445657,0.43984864
2012,92,21,0,0,4.191049988,3.514913142,4.689445657,0.395176387
2012,92,22,0,0,3.89217163,2.431519018,4.689445657,0.349956437
2012,92,23,0,0,3.71,1.491519018,4.249445657,0.311630014
2012,93,0,0,0,2.97,0.549796057,3.279445657,0.265699609
2012,93,1,0,0,2.23,-0.190203943,2.299445657,0.225899921
2012,93,2,0,0,1.48,-0.710112748,1.369445657,0.190708499
2012,93,3,0,0,0.81,-1.070112748,0.589445657,0.177557011
2012,93,4,0,0,0.14,-1.636826281,-0.260554343,0.162264723
2012,93,5,0,0,0,-1.996826281,-1.060554343,0.149988333
2012,93,6,0,0,0,-2.302194792,-1.830554343,0.136247534
2012,93,7,150.09,0,0,-1.912194792,-2.350554343,0.130734633
2012,93,8,176.85,0,0,-0.788125846,-2.350554343,0.132255827
2012,93,9,267.36,0,0,-0.128125846,-2.350554343,0.175866238
2012,93,10,338.57,0,0,2.616774233,-2.180554343,0.256889861
2012,93,11,311.07,0,0.42,3.276774233,-1.650554343,0.310210561
2012,93,12,316.88,0,1,3.850875988,-1.260554343,0.322537531
2012,93,13,306.61,0,1.59,3.860875988,-0.980554343,0.322566635
2012,93,14,429.21,0,2.18,3.355258193,-0.690554343,0.310654323
2012,93,15,357.09,1.182794627,1.43,3.685258193,-0.420554343,0.320108514
2012,93,16,262.05,1.192599049,0.68,4.009786117,-0.190554343,0.330182887
2012,93,17,209.97,1.182794627,0,4.339786117,-0.100554343,0.340419606
2012,93,18,74.766,0,0,1.969080514,-0.100554343,0.246597616
2012,93,19,0,0,0,0.639080514,-0.100554343,0.182594959
2012,93,20,0,0,0,-1.495086858,-0.100554343,0.11700797
2012,93,21,0,0,0,-1.495086858,-0.100554343,0.119595249
2012,93,22,0,0,0,-1.628480982,-0.480554343,0.121297371
2012,93,23,0,0,0,-1.618480982,-1.130554343,0.124264141
2012,94,0,0,0,0,-2.020203943,-1.790554343,0.119491191
2012,94,1,0,0,0,-2.220203943,-2.440554343,0.116683587
2012,94,2,0,0,0,-2.200112748,-3.100554343,0.115852489
2012,94,3,0,0,0,-2.250112748,-3.680554343,0.11932435
2012,94,4,0,0,0,-2.496826281,-4.240554343,0.121306205
2012,94,5,0,0,0.32,-2.546826281,-4.780554343,0.124736921
2012,94,6,1.037,0,0,-2.252194792,-5.230554343,0.137077057
2012,94,7,156.62,0,0,-1.262194792,-5.360554343,0.158490944
2012,94,8,236.61,0,0,0.461874154,-5.130554343,0.192241168
2012,94,9,356.27,0,0,1.431874154,-4.560554343,0.232441228
2012,94,10,450.27,0,0.2,4.476774233,-3.880554343,0.319312288
2012,94,11,454.5,0,1.98,5.446774233,-3.150554343,0.372372749
2012,94,12,462.71,0,2.46,6.600875988,-2.470554343,0.418835236
2012,94,13,447.59,0.832740434,2.93,7.190875988,-1.770554343,0.452185108
2012,94,14,572.71,0,3.41,7.275258193,-1.250554343,0.470387056
2012,94,15,476.69,0.65680552,2.08,7.545258193,-0.670554343,0.482763959
2012,94,16,350.25,0.010803021,0.75,7.809786117,-0.240554343,0.495640962
2012,94,17,251.09,0.007080972,0,8.079786117,-0.030554343,0.508645806
2012,94,18,90.9,0.331807073,0,5.199080514,0.079445657,0.398485457
2012,94,19,0,0,0.53,3.359080514,0.079445657,0.336284049
2012,94,20,0,0,1.09,0.694913142,0.079445657,0.26896104
2012,94,21,0,0,1.37,0.644913142,0.079445657,0.27078839
2012,94,22,0,0,1.66,0.441519018,-0.300554343,0.269329451
2012,94,23,0,0,1.95,0.391519018,-1.030554343,0.271154154
2012,95,0,0,0,2.09,-0.010203943,-1.790554343,0.257779634
2012,95,1,0,0,2.24,-0.200203943,-2.560554343,0.248909647
2012,95,2,0,0,2.39,-0.180112748,-3.350554343,0.243616044
2012,95,3,0,0,2.36,-0.140112748,-4.110554343,0.245918097
2012,95,4,0,0,2.33,-0.316826281,-4.830554343,0.244053051
2012,95,5,0,0,2.3,-0.276826281,-5.500554343,0.246329443
2012,95,6,5.029,0,2.95,0.237805208,-6.110554343,0.25848088
2012,95,7,164.22,0,3.59,1.437805208,-6.230554343,0.286878936
2012,95,8,359.19,0.717356907,4.24,3.391874154,-5.750554343,0.337673205
2012,95,9,538.71,1.052976811,4.33,5.231874154,-3.900554343,0.428928348
2012,95,10,679.55,0,4.43,9.146774233,-2.720554343,0.6141842
2012,95,11,763.08,0,4.52,10.98677423,-1.610554343,0.74881374
2012,95,12,776.42,0,5.23,12.04087599,-0.650554343,0.796618508
2012,95,13,750.85,0,5.94,12.52087599,0.409445657,0.816544147
2012,95,14,699.51,0,6.65,12.49525819,0.719445657,0.810371115
2012,95,15,582.49,0,5.67,12.57525819,1.039445657,0.834445238
2012,95,16,428.51,0,4.69,12.63978612,1.039445657,0.857674019
2012,95,17,258.08,0,3.71,12.71978612,1.039445657,0.881781115
2012,95,18,94.935,0,3.36,9.729080514,1.129445657,0.662064305
2012,95,19,0,0,3.031451797,7.769080514,1.129445657,0.518389117
2012,95,20,0,0,2.8467701,5.004913142,1.129445657,0.370313223
2012,95,21,0,0,2.657066051,4.774913142,1.129445657,0.362557039
2012,95,22,0,0,2.595862092,4.401519018,1.129445657,0.351434476
2012,95,23,0,0,2.666927071,4.171519018,1.129445657,0.344128819
2012,96,0,0,0,2.783037908,3.939796057,1.129445657,0.345521951
2012,96,1,0,0,2.948847232,3.909796057,1.129445657,0.351788531
2012,96,2,0,0,3.156532908,4.099887252,1.029445657,0.363659921
2012,96,3,0,0,3.068354608,3.539887252,0.469445657,0.36503553
2012,96,4,0,0,3.087166986,2.763173719,-0.120554343,0.361581646
2012,96,5,0,0,3.203825838,2.193173719,-0.750554343,0.364525522
2012,96,6,9.034,0,2.777516877,2.737805208,-1.560554343,0.382481876
2012,96,7,169.2,0,2.341046774,3.967805208,-1.910554343,0.422991166
2012,96,8,361.48,0,1.918019812,5.941874154,-1.910554343,0.493812992
2012,96,9,540.05,0,1.832211778,7.171874154,-1.420554343,0.587499019
2012,96,10,679.97,0,2.178485713,10.47677423,-0.610554343,0.79097967
2012,96,11,757.99,0,2.798070764,11.70677423,0.529445657,0.912545929
2012,96,12,770.79,0,3.989110176,13.28087599,0.949445657,1.036401596
2012,96,13,745.22,0,5.190500939,14.27087599,0.949445657,1.129578563
2012,96,14,660.51,0,6.395287327,14.76525819,1.419445657,1.190265599
2012,96,15,550.28,0,6.818225576,14.81525819,1.419445657,1.206470649
2012,96,16,405.29,0,7.341859437,14.85978612,2.119445657,1.222581006
2012,96,17,244.92,0,7.954684155,14.91978612,3.649445657,1.239901156
2012,96,18,91.494,0,7.052779594,11.92908051,4.159445657,0.953307079
2012,96,19,0,0,6.152276002,9.969080514,3.509445657,0.767096767
2012,96,20,0,0,5.25023809,7.194913142,3.079445657,0.566857408
2012,96,21,0,0,6.22212986,6.934913142,3.079445657,0.552645677
2012,96,22,0,0.01234631,7.184657264,6.531519018,3.079445657,0.533399898
2012,96,23,0,0,8.154048074,6.271519018,3.079445657,0.519872994
2012,97,0,0,0,8.127902558,5.379796057,3.079445657,0.484183461
2012,97,1,0,0,8.203730859,4.679796057,3.079445657,0.456952242
2012,97,2,0,0,8.381527307,4.199887252,3.079445657,0.438285845
2012,97,3,0,0,7.300369854,3.359887252,3.079445657,0.419612955
2012,97,4,0,0,6.227816632,2.313173719,3.079445657,0.39744729
2012,97,5,0,0,5.156064391,1.473173719,2.459445657,0.383692459
2012,97,6,13.26,0,5.705243203,1.607805208,1.319445657,0.401782073
2012,97,7,176.74,0,6.258434309,2.437805208,0.629445657,0.44107468
2012,97,8,373.69,0,6.809434631,4.011874154,0.629445657,0.5087634
2012,97,9,556.19,0,7.42883571,4.851874154,0.629445657,0.566980318
2012,97,10,699.01,0,8.070223045,7.776774233,0.629445657,0.725325882
2012,97,11,797.73,0,8.718285382,8.616774233,0.629445657,0.797946737
2012,97,12,810.74,0,8.782448406,9.890875988,0.629445657,0.895614385
2012,97,13,783.65,0,8.926925563,10.60087599,0.879445657,0.964773099
2012,97,14,733.74,0,9.139474821,10.80525819,1.229445657,1.002064384
2012,97,15,611.55,0,8.862420663,10.31525819,1.229445657,0.973897099
2012,97,16,450.95,0,8.654299509,9.809786117,1.229445657,0.945957809
2012,97,17,278.56,0,8.538383922,9.319786117,1.229445657,0.920181744
2012,97,18,105.62,0,7.01521917,5.909080514,1.229445657,0.686582572
2012,97,19,0,0,5.670432082,3.539080514,1.229445657,0.537833393
2012,97,20,0,0,4.47,0.354913142,1.229445657,0.385050651
2012,97,21,0,0,4.02,-0.405086858,1.229445657,0.356917492
2012,97,22,0,0,3.57,-1.318480982,1.229445657,0.326499328
2012,97,23,0,0,3.12,-2.078480982,1.229445657,0.301781669
2012,98,0,0,0,2.72,-2.530203943,1.229445657,0.285117111
2012,98,1,0,0,2.32,-2.780203943,0.719445657,0.273121341
2012,98,2,0,0,1.91,-2.800112748,-0.320554343,0.265984206
2012,98,3,0,0,1.47,-3.090112748,-1.410554343,0.263200985
2012,98,4,0,0,1.03,-3.596826281,-2.540554343,0.256243544
2012,98,5,0,0,0.58,-3.886826281,-3.700554343,0.253895225
2012,98,6,17.752,0,0.63,-3.042194792,-4.870554343,0.284803992
2012,98,7,185.71,0,0.68,-1.522194792,-5.240554343,0.333777311
2012,98,8,382.03,0,0.73,0.741874154,-5.230554343,0.410483068
2012,98,9,566.53,0,0.49,2.541874154,-4.130554343,0.488890642
2012,98,10,710.72,0,0.26,6.406774233,-2.800554343,0.667439777
2012,98,11,807.44,0,0.161245155,8.196774233,-1.510554343,0.78140623
2012,98,12,820.15,0,0.9,10.03087599,-0.580554343,0.909974329
2012,98,13,792.55,0,1.63,11.29087599,0.329445657,1.015094968
2012,98,14,736.83,0,2.37,12.05525819,0.749445657,1.092323746
2012,98,15,614.41,0,2.38,12.11525819,0.849445657,1.092779596
2012,98,16,453.59,0,2.4,12.16978612,1.009445657,1.093064567
2012,98,17,282.98,0,2.41,12.22978612,1.189445657,1.093565726
2012,98,18,108.85,0,2.42,8.649080514,1.149445657,0.832876682
2012,98,19,0,0,2.43,6.109080514,1.149445657,0.674375471
2012,98,20,0,0,2.44,2.754913142,1.149445657,0.511068323
2012,98,21,0,0,2.55,2.424913142,1.149445657,0.490061082
2012,98,22,0,0,2.67,1.951519018,1.149445657,0.464590547
2012,98,23,0,0,2.78,1.631519018,1.149445657,0.44498352
2012,99,0,0,0,2.78,1.539796057,1.149445657,0.443078445
2012,99,1,0,0,2.77,1.659796057,0.679445657,0.448127093
2012,99,2,0,0,2.77,1.989887252,-0.090554343,0.459962371
2012,99,3,0,0,3.01,2.149887252,-0.860554343,0.466201158
2012,99,4,0,0,3.26,2.103173719,-1.710554343,0.46555061
2012,99,5,0,0,3.51,2.253173719,-2.560554343,0.471355074
2012,99,6,20.48,0,3.33,2.957805208,-3.330554343,0.481776385
2012,99,7,177.85,0,3.14,4.347805208,-3.490554343,0.521340066
2012,99,8,375.2,0,2.96,6.471874154,-3.490554343,0.597282794
2012,99,9,554.42,0,3.13,7.971874154,-2.260554343,0.696831861
2012,99,10,694.3,0,3.31,11.54677423,-1.220554343,0.926392992
2012,99,11,793.41,0,3.48,13.05677423,0.099445657,1.0634753
2012,99,12,805.46,0,3.63,14.88087599,0.729445657,1.235895085
2012,99,13,778.17,0,3.78,16.13087599,1.369445657,1.377222894
2012,99,14,722.32,0,3.943006467,16.88525819,1.369445657,1.481708876
2012,99,15,602.57,0,3.820013089,16.78525819,2.129445657,1.47738927
2012,99,16,445.37,0,3.842408099,16.66978612,4.289445657,1.471689532
2012,99,17,275.54,0,4.018370316,16.56978612,5.599445657,1.467514922
2012,99,18,107.48,0,2.816416162,13.67908051,5.389445657,1.206389244
2012,99,19,0,0,1.715633994,11.82908051,5.079445657,1.059825668
2012,99,20,0,0,0.9,9.164913142,5.079445657,0.881714427
2012,99,21,0,0,1.57,8.784913142,5.079445657,0.850802794
2012,99,22,0,0,2.24,8.261519018,5.079445657,0.812577129
2012,99,23,0,0,2.91,7.881519018,4.379445657,0.783240953
2012,100,0,0,0,2.87,6.859796057,3.569445657,0.727766698
2012,100,1,0,0,2.82,6.039796057,2.759445657,0.685812543
2012,100,2,0,0,2.77,5.429887252,1.969445657,0.655925008
2012,100,3,0,0,2.83,5.159887252,1.189445657,0.640314336
2012,100,4,0,0,2.9,4.673173719,0.579445657,0.615372841
2012,100,5,0,0,2.96,4.393173719,-0.050554343,0.599927466
2012,100,6,24.373,0,2.9,4.977805208,-0.830554343,0.596281158
2012,100,7,182.17,0,2.84,6.247805208,-1.070554343,0.62696988
2012,100,8,342.25,0,2.78,8.261874154,-1.070554343,0.698746557
2012,100,9,503.96,0,3.01,9.751874154,-0.500554343,0.809407323
2012,100,10,630.04,0,3.24,13.31677423,0.039445657,1.067310589
2012,100,11,774.17,0,3.47,14.80677423,0.649445657,1.217523642
2012,100,12,785.51,0,3.48,16.45087599,0.959445657,1.383407309
2012,100,13,758.72,0,3.554490118,17.52087599,1.189445657,1.510940002
2012,100,14,726.34,0,3.775208604,18.08525819,3.619445657,1.594978116
2012,100,15,606.2,0,3.359002828,18.05525819,6.019445657,1.607498375
2012,100,16,448.57,0,2.973819093,17.99978612,7.619445657,1.617140897
2012,100,17,275.81,0,2.666027007,17.96978612,8.449445657,1.629684215
2012,100,18,109.05,0,2.371434165,13.96908051,7.969445657,1.192625214
2012,100,19,0,0,2.51,11.01908051,6.179445657,0.912082519
2012,100,20,0,0,2.81,7.244913142,6.179445657,0.638538197
2012,100,21,0,0,2.89,6.834913142,6.179445657,0.605509276
2012,100,22,0,0,2.98,6.271519018,5.749445657,0.566833545
2012,100,23,0,0,3.06,5.861519018,4.849445657,0.535470912
2012,101,0,0,0,2.88,5.519796057,4.029445657,0.519163705
2012,101,1,0,0,2.7,5.389796057,3.209445657,0.51103112
2012,101,2,0,0,2.52,5.469887252,2.429445657,0.51014025
2012,101,3,0,0,2.57,5.309887252,1.629445657,0.507985374
2012,101,4,0,0,2.61,4.943173719,0.969445657,0.498656144
2012,101,5,0,0,2.66,4.773173719,0.429445657,0.496116045
2012,101,6,28.412,0,2.73,5.547805208,-0.220554343,0.545496807
2012,101,7,187.48,0,2.81,6.997805208,-0.460554343,0.625752507
2012,101,8,370.33,0,2.88,9.191874154,-0.460554343,0.75179917
2012,101,9,543.46,0,3.32,10.90187415,-0.460554343,0.877561758
2012,101,10,678.26,0,3.77,14.67677423,0.179445657,1.164758602
2012,101,11,765.82,0,4.21,16.38677423,0.689445657,1.34165046
2012,101,12,776.62,0,4.72,17.92087599,1.019445657,1.527832524
2012,101,13,749.97,0,5.23,18.88087599,2.369445657,1.670535681
2012,101,14,703.99,0,5.74,19.34525819,5.229445657,1.765055813
2012,101,15,587.8,0,5.83,19.22525819,7.339445657,1.755828509
2012,101,16,435.45,0,5.92,19.08978612,8.729445657,1.745010679
2012,101,17,281.22,0,6.02,18.96978612,9.489445657,1.736015868
2012,101,18,112.65,0,5.25,15.08908051,9.119445657,1.293489158
2012,101,19,0,0,4.48,12.23908051,7.399445657,1.010150447
2012,101,20,0,0,3.71,8.584913142,5.979445657,0.730221385
2012,101,21,0,0,3.95,8.364913142,5.979445657,0.715626516
2012,101,22,0,0,4.19,8.011519018,5.809445657,0.695160916
2012,101,23,0,0,4.43,7.791519018,5.109445657,0.681113531
2012,102,0,0,0,4.47,7.369796057,4.319445657,0.652480015
2012,102,1,0,0,4.5,7.159796057,3.609445657,0.634100481
2012,102,2,0,0,4.54,7.159887252,2.899445657,0.624628646
2012,102,3,0,0,4.61,7.069887252,2.229445657,0.61087785
2012,102,4,0,0,4.69,6.783173719,1.579445657,0.589397857
2012,102,5,0,0,4.76,6.693173719,0.939445657,0.575907999
2012,102,6,31.685,0,5.21,6.817805208,0.449445657,0.580848184
2012,102,7,188.06,0,5.66,7.627805208,0.289445657,0.615215104
2012,102,8,379.38,0,6.11,9.181874154,0.289445657,0.686191993
2012,102,9,554.91,0,6.74,10.74187415,0.289445657,0.789149194
2012,102,10,691.41,0,7.38,14.36677423,0.529445657,1.034810577
2012,102,11,776.88,0,8.02,15.92677423,1.039445657,1.179841485
2012,102,12,787.43,0,9.07,17.06087599,1.039445657,1.301775376
2012,102,13,760.24,0,10.12,17.61087599,3.759445657,1.380430839
2012,102,14,693.96,0,11.18,17.65525819,5.909445657,1.415334622
2012,102,15,579.69,0,11.34,17.48525819,7.469445657,1.41221102
2012,102,16,429.93,0,11.5,17.28978612,8.479445657,1.406646058
2012,102,17,270.6,0,11.66,17.11978612,9.009445657,1.40395065
2012,102,18,109.78,0,10.24,13.50908051,8.919445657,1.038388942
2012,102,19,0,0,9.078265253,10.94908051,7.589445657,0.801933467
2012,102,20,0,0,8.692157385,7.564913142,5.909445657,0.565655949
2012,102,21,0,0,7.176322178,6.314913142,5.309445657,0.480849446
2012,102,22,0,0,5.778312903,4.921519018,5.309445657,0.398275208
2012,102,23,0,0,4.596781483,3.671519018,5.309445657,0.326288754
2012,103,0,0,0,4.18699176,2.549796057,4.859445657,0.283229169
2012,103,1,0,0,3.780820017,1.639796057,3.939445657,0.248094135
2012,103,2,0,0,3.392462233,0.949887252,2.599445657,0.219015128
2012,103,3,0,0,3.159905062,0.829887252,1.979445657,0.205292205
2012,103,4,0,0,2.960675599,0.503173719,1.389445657,0.188748786
2012,103,5,0,0,2.792436212,0.373173719,0.549445657,0.174857761
2012,103,6,19.834,0,3.579622885,0.117805208,0.289445657,0.176763392
2012,103,7,107.42,0,4.472337197,0.537805208,0.209445657,0.187275974
2012,103,8,275.53,0.592350521,5.423550498,1.711874154,0.209445657,0.209778798
2012,103,9,401.71,0.592350521,5.5242013,2.411874154,0.209445657,0.240765142
2012,103,10,499.73,0,5.645759471,5.186774233,0.209445657,0.316464081
2012,103,11,574.85,0.54768593,5.774400402,5.886774233,0.209445657,0.355813512
2012,103,12,582.36,3.113448807,5.964000335,6.740875988,0.419445657,0.400086767
2012,103,13,562.13,0.826839624,6.154421175,7.010875988,0.639445657,0.429506517
2012,103,14,497.38,0,6.359630492,6.775258193,0.679445657,0.443482908
2012,103,15,415.67,0.001906415,6.585089217,6.825258193,0.739445657,0.479231801
2012,103,16,308.63,0.032136718,6.832371477,6.859786117,0.839445657,0.514448451
2012,103,17,241.75,0.000998599,7.072481884,6.919786117,0.839445657,0.550874007
2012,103,18,99.292,0,5.640088652,4.239080514,0.839445657,0.398892665
2012,103,19,0,0,4.332020314,2.609080514,0.839445657,0.295402352
2012,103,20,0,0,3.299606037,0.164913142,0.839445657,0.189099049
2012,103,21,0,0,3.447100231,0.024913142,0.839445657,0.208285594
2012,103,22,0,0,3.603026506,-0.258480982,0.839445657,0.225163067
2012,103,23,0,0,3.756833773,-0.388480982,0.839445657,0.244719972
2012,104,0,0,0,3.774135663,-1.080203943,0.839445657,0.23434478
2012,104,1,0,0,3.804655043,-1.580203943,0.489445657,0.227799844
2012,104,2,0,0,3.836782506,-1.850112748,-0.240554343,0.225976731
2012,104,3,0,0,3.413751602,-1.940112748,-1.040554343,0.228820682
2012,104,4,0,0,3.02,-2.236826281,-1.840554343,0.228147107
2012,104,5,0,0,2.63,-2.326826281,-2.700554343,0.2309894
2012,104,6,37.272,0,1.93,-1.792194792,-3.330554343,0.248660284
2012,104,7,186.3,0,1.23794184,-0.582194792,-3.400554343,0.281282381
2012,104,8,332.55,0,0.735527022,1.381874154,-3.400554343,0.336055109
2012,104,9,483.32,0,2.11,2.371874154,-2.820554343,0.393767408
2012,104,10,600.3,0,3.72,5.446774233,-1.970554343,0.52686835
2012,104,11,669.44,0,5.33,6.436774233,-1.270554343,0.600550129
2012,104,12,677.85,0,6.21,7.980875988,-0.570554343,0.706203231
2012,104,13,654.18,0,7.1,8.940875988,-0.010554343,0.790848894
2012,104,14,618.77,1.043535516,7.98,9.395258193,0.319445657,0.850183808
2012,104,15,517.33,0,8.395385637,9.355258193,0.509445657,0.855217875
2012,104,16,384.54,0,8.863058163,9.289786117,0.639445657,0.858564825
2012,104,17,271.49,0,9.395855469,9.249786117,0.759445657,0.863613843
2012,104,18,112.85,0,7.70559537,6.639080514,0.769445657,0.656323464
2012,104,19,0,0,6.018787253,5.069080514,0.769445657,0.517965169
2012,104,20,0,0,4.334166587,2.684913142,0.769445657,0.366877231
2012,104,21,0,0,4.198630729,2.334913142,0.769445657,0.355807416
2012,104,22,0,0,4.076186944,1.841519018,0.769445657,0.341586159
2012,104,23,0,0,3.973965274,1.491519018,0.769445657,0.331414399
2012,105,0,0,0,4.124960606,1.109796057,0.769445657,0.322252809
2012,105,1,0,0,4.313942512,0.929796057,0.769445657,0.318002008
2012,105,2,0,0,4.55505214,0.969887252,0.769445657,0.318891777
2012,105,3,0,0,5.748364985,0.949887252,0.559445657,0.3175015
2012,105,4,0,0,6.934507913,0.723173719,0.299445657,0.311388739
2012,105,5,0,0,8.132219869,0.703173719,-0.020554343,0.310006871
2012,105,6,35.166,0,8.906609905,0.487805208,-0.440554343,0.30623378
2012,105,7,163.71,0,9.737396983,0.957805208,-0.480554343,0.318214952
2012,105,8,246.41,0,10.59393223,2.171874154,-0.480554343,0.349056679
2012,105,9,357.04,0,9.955506014,2.451874154,-0.480554343,0.374964587
2012,105,10,442.77,0,9.342141082,4.816774233,-0.480554343,0.465248573
2012,105,11,702.76,3.553376872,8.744169486,5.096774233,-0.130554343,0.495701991
2012,105,12,711.26,3.104552202,8.530005862,6.010875988,0.359445657,0.555816366
2012,105,13,686.28,0,8.513107541,6.350875988,0.359445657,0.596091561
2012,105,14,652.69,0,8.703493551,6.185258193,0.569445657,0.614893704
2012,105,15,545.94,2.19718922,8.32755066,5.735258193,0.719445657,0.592625
2012,105,16,406.26,0.427763319,8.121606984,5.269786117,0.719445657,0.570525078
2012,105,17,287.89,0.000363127,8.11904551,4.819786117,0.729445657,0.549847209
2012,105,18,121.07,1.085930564,6.48644741,1.569080514,0.729445657,0.378469884
2012,105,19,0,0,4.925444142,-0.640919486,0.729445657,0.261146726
2012,105,20,0,0.000363127,3.48,-3.665086858,0.729445657,0.147893776
2012,105,21,0,0,3.25,-3.545086858,0.729445657,0.139932261
2012,105,22,0,0,3.035951251,-3.568480982,0.729445657,0.130590573
2012,105,23,0,0,2.847876402,-3.448480982,0.729445657,0.122793336
2012,106,0,0,0,4.07,-3.490203943,0.669445657,0.114832682
2012,106,1,0,0,5.33,-3.330203943,0.189445657,0.108791737
2012,106,2,0,0,6.59,-2.960112748,-0.130554343,0.104143382
2012,106,3,0,0,6.59,-2.930112748,-0.480554343,0.098713164
2012,106,4,0,0,6.59,-3.116826281,-0.800554343,0.091480806
2012,106,5,0,0,6.58,-3.096826281,-1.110554343,0.085783782
2012,106,6,25.555,0,6.45,-3.302194792,-1.420554343,0.080106335
2012,106,7,111.65,0,6.33,-2.832194792,-1.670554343,0.078910483
2012,106,8,254.99,0,6.2,-1.618125846,-1.720554343,0.082698091
2012,106,9,368.37,0,5.91,-0.498125846,-1.720554343,0.132902204
2012,106,10,456.14,0,5.62,2.706774233,-1.720554343,0.217233545
2012,106,11,709.85,0.05964357,5.33,3.826774233,-1.640554343,0.283536641
2012,106,12,718.09,3.894897587,5.77,5.510875988,-0.890554343,0.370237861
2012,106,13,692.74,0.915533334,6.2,6.630875988,-0.470554343,0.450607865
2012,106,14,697.28,0,6.64,7.235258193,-0.330554343,0.517052115
2012,106,15,583.49,0,6.43,7.465258193,-0.080554343,0.561464857
2012,106,16,434.68,0,6.23,7.689786117,0.249445657,0.606168248
2012,106,17,266.89,9.08E-05,6.03,7.919786117,0.249445657,0.650972596
2012,106,18,113.51,9.08E-05,5.02,5.229080514,0.399445657,0.477046711
2012,106,19,0,0,4,3.589080514,0.399445657,0.358863127
2012,106,20,0,0,2.99,1.124913142,0.399445657,0.235216707
2012,106,21,0,0,2.96,0.994913142,0.399445657,0.229494084
2012,106,22,0,0,2.92,0.721519018,0.399445657,0.22151723
2012,106,23,0,0,2.88,0.581519018,0.399445657,0.215497993
2012,107,0,0,0,2.88,0.179796057,0.109445657,0.210838057
2012,107,1,0,0,2.88,-0.030203943,-0.360554343,0.208977509
2012,107,2,0,0,2.87,-0.020112748,-0.930554343,0.21062791
2012,107,3,0,0,2.7,-0.120112748,-1.210554343,0.206603688
2012,107,4,0,0,2.53,-0.426826281,-1.500554343,0.199573373
2012,107,5,0,0,2.35,-0.526826281,-1.790554343,0.195676804
2012,107,6,40.558,0,2.92,-0.342194792,-1.990554343,0.211678781
2012,107,7,167.34,0,3.49,0.527805208,-1.990554343,0.239415448
2012,107,8,373.29,0,4.06,2.141874154,-1.990554343,0.284214473
2012,107,9,537.72,0.000817035,4.35,3.141874154,-1.750554343,0.353446682
2012,107,10,664.84,0,4.63,6.216774233,-1.180554343,0.492678973
2012,107,11,639.37,0,4.92,7.216774233,-0.580554343,0.580094575
2012,107,12,646.5,0,4.75,8.520875988,-0.120554343,0.657051551
2012,107,13,623.56,0,4.58,9.250875988,0.269445657,0.713093159
2012,107,14,580.83,0,4.41,9.475258193,0.579445657,0.745744572
2012,107,15,486.26,0,4.77,9.375258193,0.849445657,0.737842093
2012,107,16,362.64,0,5.12,9.269786117,0.849445657,0.730021303
2012,107,17,293.99,0,5.48,9.169786117,0.959445657,0.722215137
2012,107,18,126.42,0,4.56,6.569080514,0.959445657,0.589483698
2012,107,19,0,0,3.63,4.999080514,0.959445657,0.515433488
2012,107,20,0,0,2.71,2.614913142,0.959445657,0.425239418
2012,107,21,0,0,2.48,2.284913142,0.959445657,0.418092342
2012,107,22,0,0,2.25,1.811519018,0.959445657,0.407085465
2012,107,23,0,0,2.02,1.481519018,0.959445657,0.4006986
2012,108,0,0,0,1.83,1.009796057,0.959445657,0.381652144
2012,108,1,0,0,1.64,0.749796057,0.959445657,0.369108542
2012,108,2,0,0,1.515288751,0.699887252,0.349445657,0.362041359
2012,108,3,0,0,1.576863976,0.459887252,-0.390554343,0.351176799
